Trade No.,Buy,Sell @ 2%,Total Fees,Net Profit,Total Capital,Growth %,Brokerage,STT 0.1%,T C 0.0030699%,SEBI 10/crore,Stamp Duty 0.015%,DP,income tax 30%
1,4500,4590,81.25314391,8.74685609,4506.122799,0.1360622058,47.2,9.09,0.27905391,0.00909,0.675,24,2.624056827
2,4545,4635.9,81.35367535,9.546324651,4512.805227,0.2845605893,47.2,9.1809,0.2818444491,0.0091809,0.68175,24,2.863897395
3,4590.45,4682.259,81.4552121,10.3537879,4520.052878,0.4456195122,47.2,9.272709,0.2846628936,0.009272709,0.6885675,24,3.106136369
4,4636.3545,4729.08159,81.55776422,11.16932578,4527.871406,0.6193645798,47.2,9.36543609,0.2875095225,0.00936543609,0.695453175,24,3.350797733
5,4682.718045,4776.372406,81.66134187,11.99301903,4536.266519,0.8059226536,47.2,9.459090451,0.2903846178,0.009459090451,0.7024077068,24,3.59790571
6,4729.545225,4824.13613,81.76595528,12.82494922,4545.243984,1.005421864,47.2,9.553681355,0.2932884639,0.009553681355,0.7094317838,24,3.847484767
7,4776.840678,4872.377491,81.87161484,13.66519872,4554.809623,1.217991622,47.2,9.649218169,0.2962213486,0.009649218169,0.7165261017,24,4.099559615
8,4824.609084,4921.101266,81.97833099,14.5138507,4564.969318,1.443762633,47.2,9.745710351,0.2991835621,0.009745710351,0.7236913627,24,4.354155211
9,4872.855175,4970.312279,82.0861143,15.37098921,4575.729011,1.682866909,47.2,9.843167454,0.3021753977,0.009843167454,0.7309282763,24,4.611296763
10,4921.583727,5020.015402,82.19497544,16.2366991,4587.0947,1.935437784,47.2,9.941599129,0.3051971517,0.009941599129,0.7382375591,24,4.871009731
11,4970.799564,5070.215556,82.30492519,17.11106609,4599.072447,2.201609923,47.2,10.04101512,0.3082491232,0.01004101512,0.7456199347,24,5.133319828
12,5020.50756,5120.917711,82.41597444,17.99417676,4611.66837,2.48151934,47.2,10.14142527,0.3113316144,0.01014142527,0.753076134,24,5.398253027
13,5070.712636,5172.126888,82.52813419,18.88611852,4624.888653,2.775303405,47.2,10.24283952,0.3144449305,0.01024283952,0.7606068953,24,5.665835557
14,5121.419762,5223.848157,82.64141553,19.78697971,4638.739539,3.083100868,47.2,10.34526792,0.3175893798,0.01034526792,0.7682129643,24,5.936093912
15,5172.63396,5276.086639,82.75582969,20.6968495,4653.227334,3.40505186,47.2,10.4487206,0.3207652736,0.0104487206,0.7758950939,24,6.209054851
16,5224.360299,5328.847505,82.87138798,21.615818,4668.358406,3.741297918,47.2,10.5532078,0.3239729264,0.0105532078,0.7836540449,24,6.4847454
17,5276.603902,5382.13598,82.98810186,22.54397618,4684.13919,4.091981992,47.2,10.65873988,0.3272126556,0.01065873988,0.7914905853,24,6.763192854
18,5329.369941,5435.95734,83.10598288,23.48141594,4700.576181,4.457248462,47.2,10.76532728,0.3304847822,0.01076532728,0.7994054912,24,7.044424783
19,5382.663641,5490.316913,83.22504271,24.4282301,4717.675942,4.837243152,47.2,10.87298055,0.33378963,0.01087298055,0.8073995461,24,7.32846903
20,5436.490277,5545.220083,83.34529314,25.3845124,4735.445101,5.232113345,47.2,10.98171036,0.3371275263,0.01098171036,0.8154735415,24,7.615353721
21,5490.85518,5600.672283,83.46674607,26.35035753,4753.890351,5.642007796,47.2,11.09152746,0.3404988016,0.01109152746,0.823628277,24,7.905107258
22,5545.763732,5656.679006,83.58941353,27.3258611,4773.018454,6.067076746,47.2,11.20244274,0.3439037896,0.01120244274,0.8318645597,24,8.19775833
23,5601.221369,5713.245796,83.71330767,28.31111971,4792.836237,6.507471942,47.2,11.31446717,0.3473428275,0.01131446717,0.8401832053,24,8.493335914
24,5657.233583,5770.378254,83.83844074,29.30623091,4813.350599,6.963346645,47.2,11.42761184,0.3508162558,0.01142761184,0.8485850374,24,8.791869273
25,5713.805918,5828.082037,83.96482515,30.31129322,4834.568504,7.43485565,47.2,11.54188796,0.3543244183,0.01154188796,0.8570708878,24,9.093387966
26,5770.943978,5886.362857,84.0924734,31.32640615,4856.496989,7.922155301,47.2,11.65730683,0.3578676625,0.01165730683,0.8656415966,24,9.397921845
27,5828.653417,5945.226486,84.22139813,32.35167021,4879.143158,8.425403505,47.2,11.7738799,0.3614463391,0.0117738799,0.8742980126,24,9.705501064
28,5886.939952,6004.678751,84.35161212,33.38718691,4902.514189,8.944759746,47.2,11.8916187,0.3650608025,0.0118916187,0.8830409927,24,10.01615607
29,5945.809351,6064.725538,84.48312824,34.43305878,4926.61733,9.480385105,47.2,12.01053489,0.3687114106,0.01201053489,0.8918714027,24,10.32991764
30,6005.267445,6125.372793,84.61595952,35.48938937,4951.459902,10.03244227,47.2,12.13064024,0.3723985247,0.01213064024,0.9007901167,24,10.64681681
31,6065.320119,6186.626521,84.75011911,36.55628327,4977.049301,10.60109557,47.2,12.25194664,0.3761225099,0.01225194664,0.9097980178,24,10.96688498
32,6125.97332,6248.492787,84.88562031,37.6338461,5003.392993,11.18651095,47.2,12.37446611,0.379883735,0.01237446611,0.918895998,24,11.29015383
33,6187.233053,6310.977714,85.02247651,38.72218456,5030.498522,11.78885604,47.2,12.49821077,0.3836825724,0.01249821077,0.928084958,24,11.61665537
34,6249.105384,6374.087492,85.16070127,39.8214064,5058.373506,12.40830014,47.2,12.62319288,0.3875193981,0.01262319288,0.9373658076,24,11.94642192
35,6311.596438,6437.828367,85.30030829,40.93162047,5087.025641,13.04501424,47.2,12.7494248,0.3913945921,0.0127494248,0.9467394657,24,12.27948614
36,6374.712402,6502.20665,85.44131137,42.05293667,5116.462696,13.69917103,47.2,12.87691905,0.395308538,0.01287691905,0.9562068603,24,12.615881
37,6438.459526,6567.228717,85.58372448,43.18546604,5146.692523,14.37094495,47.2,13.00568824,0.3992616234,0.01300568824,0.9657689289,24,12.95563981
38,6502.844121,6632.901004,85.72756173,44.3293207,5177.723047,15.06051216,47.2,13.13574513,0.4032542396,0.01313574513,0.9754266182,24,13.29879621
39,6567.872563,6699.230014,85.87283735,45.48461391,5209.562277,15.7680506,47.2,13.26710258,0.407286782,0.01326710258,0.9851808844,24,13.64538417
40,6633.551288,6766.222314,86.01956572,46.65146005,5242.218299,16.49373998,47.2,13.3997736,0.4113596498,0.0133997736,0.9950326932,24,13.99543801
41,6699.886801,6833.884537,86.16776138,47.82997465,5275.699281,17.23776181,47.2,13.53377134,0.4154732463,0.01353377134,1.00498302,24,14.34899239
42,6766.885669,6902.223383,86.31743899,49.02027439,5310.013473,18.00029941,47.2,13.66910905,0.4196279788,0.01366910905,1.01503285,24,14.70608232
43,6834.554526,6971.245616,86.46861338,50.22247714,5345.169207,18.78153794,47.2,13.80580014,0.4238242586,0.01380580014,1.025183179,24,15.06674314
44,6902.900071,7040.958073,86.62129951,51.43670191,5381.174899,19.58166441,47.2,13.94385814,0.4280625012,0.01394385814,1.035435011,24,15.43101057
45,6971.929072,7111.367653,86.77551251,52.66306893,5418.039047,20.40086771,47.2,14.08329673,0.4323431262,0.01408329673,1.045789361,24,15.79892068
46,7041.648363,7182.48133,86.93126763,53.90169962,5455.770237,21.23933859,47.2,14.22412969,0.4366665574,0.01422412969,1.056247254,24,16.17050989
47,7112.064846,7254.306143,87.08858031,55.15271661,5494.377138,22.09726974,47.2,14.36637099,0.441033223,0.01436637099,1.066809727,24,16.54581498
48,7183.185495,7326.849205,87.24746611,56.41624378,5533.868509,22.97485575,47.2,14.5100347,0.4454435552,0.0145100347,1.077477824,24,16.92487313
49,7255.01735,7400.117697,87.40794077,57.69240622,5574.253193,23.87229318,47.2,14.65513505,0.4498979908,0.01465513505,1.088252602,24,17.30772187
50,7327.567523,7474.118874,87.57002018,58.98133028,5615.540124,24.78978054,47.2,14.8016864,0.4543969707,0.0148016864,1.099135128,24,17.69439908
51,7400.843198,7548.860062,87.73372038,60.28314358,5657.738325,25.72751833,47.2,14.94970326,0.4589409404,0.01494970326,1.11012648,24,18.08494307
52,7474.85163,7624.348663,87.89905759,61.59797502,5700.856907,26.68570905,47.2,15.09920029,0.4635303498,0.01509920029,1.121227745,24,18.47939251
53,7549.600147,7700.59215,88.06604816,62.92595477,5744.905076,27.66455724,47.2,15.2501923,0.4681656533,0.0152501923,1.132440022,24,18.87778643
54,7625.096148,7777.598071,88.23470865,64.26721432,5789.892126,28.66426946,47.2,15.40269422,0.4728473098,0.01540269422,1.143764422,24,19.28016429
55,7701.34711,7855.374052,88.40505573,65.62188646,5835.827446,29.68505436,47.2,15.55672116,0.4775757829,0.01555672116,1.155202066,24,19.68656594
56,7778.360581,7933.927792,88.57710629,66.99010532,5882.72052,30.72712267,47.2,15.71228837,0.4823515408,0.01571228837,1.166754087,24,20.0970316
57,7856.144186,8013.26707,88.75087735,68.37200638,5930.580925,31.79068721,47.2,15.86941126,0.4871750562,0.01586941126,1.178421628,24,20.51160191
58,7934.705628,8093.399741,88.92638613,69.76772644,5979.418333,32.87596296,47.2,16.02810537,0.4920468067,0.01602810537,1.190205844,24,20.93031793
59,8014.052685,8174.333738,89.10364999,71.1774037,6029.242516,33.98316701,47.2,16.18838642,0.4969672748,0.01618838642,1.202107903,24,21.35322111
60,8094.193211,8256.077076,89.28268649,72.60117774,6080.06334,35.11251867,47.2,16.35027029,0.5019369475,0.01635027029,1.214128982,24,21.78035332
61,8175.135144,8338.637846,89.46351335,74.03918952,6131.890773,36.26423939,47.2,16.51377299,0.506956317,0.01651377299,1.226270272,24,22.21175686
62,8256.886495,8422.024225,89.64614849,75.49158141,6184.73488,37.43855288,47.2,16.67891072,0.5120258802,0.01667891072,1.238532974,24,22.64747442
63,8339.45536,8506.244467,89.83060997,76.95849723,6238.605828,38.63568506,47.2,16.84569983,0.517146139,0.01684569983,1.250918304,24,23.08754917
64,8422.849914,8591.306912,90.01691607,78.4400822,6293.513885,39.85586412,47.2,17.01415683,0.5223176004,0.01701415683,1.263427487,24,23.53202466
65,8507.078413,8677.219981,90.20508523,79.93648302,6349.469423,41.09932052,47.2,17.18429839,0.5275407764,0.01718429839,1.276061762,24,23.98094491
66,8592.149197,8763.992181,90.39513608,81.44784785,6406.482917,42.36628704,47.2,17.35614138,0.5328161841,0.01735614138,1.28882238,24,24.43435436
67,8678.070689,8851.632103,90.58708744,82.97432633,6464.564945,43.65699879,47.2,17.52970279,0.538144346,0.01752970279,1.301710603,24,24.8922979
68,8764.851396,8940.148424,90.78095832,84.51606959,6523.726194,44.9716932,47.2,17.70499982,0.5435257894,0.01770499982,1.314727709,24,25.35482088
69,8852.49991,9029.549908,90.9767679,86.07323029,6583.977455,46.31061012,47.2,17.88204982,0.5489610473,0.01788204982,1.327874986,24,25.82196909
70,8941.024909,9119.845407,91.17453558,87.64596259,6645.329629,47.67399176,47.2,18.06087032,0.5544506578,0.01806087032,1.341153736,24,26.29378878
71,9030.435158,9211.043861,91.37428094,89.23442222,6707.793725,49.06208277,47.2,18.24147902,0.5599951644,0.01824147902,1.354565274,24,26.77032667
72,9120.739509,9303.1543,91.57602375,90.83876644,6771.380861,50.47513025,47.2,18.42389381,0.565595116,0.01842389381,1.368110926,24,27.25162993
73,9211.946904,9396.185843,91.77978398,92.45915411,6836.102269,51.91338376,47.2,18.60813275,0.5712510672,0.01860813275,1.381792036,24,27.73774623
74,9304.066373,9490.147701,91.98558182,94.09574565,6901.969291,53.37709536,47.2,18.79421407,0.5769635779,0.01879421407,1.395609956,24,28.22872369
75,9397.107037,9585.049178,92.19343764,95.7487031,6968.993383,54.86651963,47.2,18.98215622,0.5827332137,0.01898215622,1.409566056,24,28.72461093
76,9491.078108,9680.89967,92.40337202,97.41819013,7037.186116,56.38191369,47.2,19.17197778,0.5885605458,0.01917197778,1.423661716,24,29.22545704
77,9585.988889,9777.708666,92.61540574,99.10437204,7106.559177,57.92353726,47.2,19.36369756,0.5944461512,0.01936369756,1.437898333,24,29.73131161
78,9681.848778,9875.485753,92.82955979,100.8074158,7177.124368,59.49165262,47.2,19.55733453,0.6003906128,0.01955733453,1.452277317,24,30.24222473
79,9778.667265,9974.240611,93.04585539,102.5274899,7248.893611,61.08652468,47.2,19.75290788,0.6063945189,0.01975290788,1.46680009,24,30.75824697
80,9876.453938,10073.98302,93.26431395,104.2647648,7321.878946,62.70842102,47.2,19.95043695,0.6124584641,0.01995043695,1.481468091,24,31.27942944
81,9975.218477,10174.72285,93.48495709,106.0194125,7396.092535,64.35761188,47.2,20.14994132,0.6185830487,0.02014994132,1.496282772,24,31.80582374
82,10074.97066,10276.47008,93.70780666,107.7916066,7471.546659,66.03437021,47.2,20.35144074,0.6247688792,0.02035144074,1.511245599,24,32.33748198
83,10175.72037,10379.23478,93.93288472,109.5815227,7548.253725,67.73897167,47.2,20.55495514,0.631016568,0.02055495514,1.526358055,24,32.8744568
84,10277.47757,10483.02712,94.16021357,111.3893379,7626.226262,69.4716947,47.2,20.7605047,0.6373267337,0.0207605047,1.541621636,24,33.41680136
85,10380.25235,10587.8574,94.38981571,113.2152313,7705.476924,71.23282052,47.2,20.96810974,0.643700001,0.02096810974,1.557037852,24,33.96456938
86,10484.05487,10693.73597,94.62171386,115.0593836,7786.018492,73.02263316,47.2,21.17779084,0.650137001,0.02117779084,1.572608231,24,34.51781507
87,10588.89542,10800.67333,94.855931,116.9219774,7867.863876,74.84141947,47.2,21.38956875,0.656638371,0.02138956875,1.588334313,24,35.07659322
88,10694.78437,10908.68006,95.09249031,118.8031972,7951.026114,76.68946921,47.2,21.60346444,0.6632047547,0.02160346444,1.604217656,24,35.64095915
89,10801.73222,11017.76686,95.33141522,120.7032292,8035.518375,78.56707499,47.2,21.81949908,0.6698368023,0.02181949908,1.620259833,24,36.21096875
90,10909.74954,11127.94453,95.57272937,122.6222614,8121.353958,80.47453239,47.2,22.03769407,0.6765351703,0.02203769407,1.636462431,24,36.78667843
91,11018.84704,11239.22398,95.81645666,124.5604841,8208.546297,82.41213992,47.2,22.25807101,0.683300522,0.02225807101,1.652827055,24,37.36814522
92,11129.03551,11351.61622,96.06262123,126.5180889,8297.108959,84.38019908,47.2,22.48065172,0.6901335272,0.02248065172,1.669355326,24,37.95542667
93,11240.32586,11465.13238,96.31124744,128.4952698,8387.055648,86.37901439,47.2,22.70545824,0.6970348625,0.02270545824,1.686048879,24,38.54858094
94,11352.72912,11579.7837,96.56235991,130.4922225,8478.400203,88.40889341,47.2,22.93251282,0.7040052111,0.02293251282,1.702909368,24,39.14766675
95,11466.25641,11695.58154,96.81598351,132.5091447,8571.156605,90.47014677,47.2,23.16183795,0.7110452632,0.02316183795,1.719938462,24,39.75274341
96,11580.91898,11812.53735,97.07214335,134.5462362,8665.33897,92.56308822,47.2,23.39345633,0.7181557159,0.02339345633,1.737137846,24,40.36387085
97,11696.72817,11930.66273,97.33086478,136.6036985,8760.961559,94.68803464,47.2,23.62739089,0.725337273,0.02362739089,1.754509225,24,40.98110956
98,11813.69545,12049.96936,97.59217343,138.6817355,8858.038774,96.84530608,47.2,23.8636648,0.7325906458,0.0238636648,1.772054317,24,41.60452065
99,11931.8324,12170.46905,97.85609516,140.7805529,8956.585161,99.0352258,47.2,24.10230145,0.7399165522,0.02410230145,1.78977486,24,42.23416586
100,12051.15073,12292.17374,98.12265612,142.9003584,9056.615412,101.2581203,47.2,24.34332446,0.7473157177,0.02434332446,1.807672609,24,42.87010752
101,12171.66223,12415.09548,98.39188268,145.041362,9158.144365,103.5143192,47.2,24.58675771,0.7547888749,0.02458675771,1.825749335,24,43.51240859
102,12293.37885,12539.24643,98.6638015,147.2037756,9261.187008,105.8041557,47.2,24.83262529,0.7623367637,0.02483262529,1.844006828,24,44.16113268
103,12416.31264,12664.6389,98.93843952,149.3878133,9365.758477,108.1279662,47.2,25.08095154,0.7699601313,0.02508095154,1.862446896,24,44.816344
104,12540.47577,12791.28529,99.21582391,151.5936915,9471.874061,110.4860903,47.2,25.33176105,0.7776597326,0.02533176105,1.881071365,24,45.47810744
105,12665.88053,12919.19814,99.49598215,153.8216284,9579.549201,112.8788711,47.2,25.58507867,0.7854363299,0.02558507867,1.899882079,24,46.14648852
106,12792.53933,13048.39012,99.77894197,156.0718447,9688.799492,115.3066554,47.2,25.84092945,0.7932906932,0.02584092945,1.9188809,24,46.8215534
107,12920.46473,13178.87402,100.0647314,158.3445631,9799.640687,117.769793,47.2,26.09933875,0.8012236002,0.02609933875,1.938069709,24,47.50336894
108,13049.66937,13310.66276,100.3533787,160.6400088,9912.088693,120.2686376,47.2,26.36033213,0.8092358362,0.02636033213,1.957450406,24,48.19200263
109,13180.16607,13443.76939,100.6449125,162.9584088,10026.15958,122.8035462,47.2,26.62393546,0.8173281945,0.02662393546,1.97702491,24,48.88752265
110,13311.96773,13578.20708,100.9393616,165.2999929,10141.86957,125.3748794,47.2,26.89017481,0.8255014765,0.02689017481,1.996795159,24,49.58999788
111,13445.0874,13713.98915,101.2367552,167.6649929,10259.23507,127.9830015,47.2,27.15907656,0.8337564913,0.02715907656,2.016763111,24,50.29949786
112,13579.53828,13851.12904,101.5371228,170.0536428,10378.27262,130.6282804,47.2,27.43066732,0.8420940562,0.02743066732,2.036930742,24,51.01609284
113,13715.33366,13989.64034,101.840494,172.4661792,10498.99894,133.3110877,47.2,27.704974,0.8505149967,0.027704974,2.057300049,24,51.73985377
114,13852.487,14129.53674,102.146899,174.902841,10621.43093,136.0317985,47.2,27.98202374,0.8590201467,0.02798202374,2.07787305,24,52.4708523
115,13991.01187,14270.83211,102.4563679,177.3638694,10745.58564,138.790792,47.2,28.26184397,0.8676103482,0.02826184397,2.09865178,24,53.20916083
116,14130.92199,14413.54043,102.7689316,179.8495081,10871.4803,141.5884511,47.2,28.54446241,0.8762864516,0.02854446241,2.119638298,24,53.95485243
117,14272.23121,14557.67583,103.0846209,182.3600032,10999.1323,144.4251622,47.2,28.82990704,0.8850493162,0.02882990704,2.140834681,24,54.70800096
118,14414.95352,14703.25259,103.4034672,184.8956032,11128.55922,147.301316,47.2,29.11820611,0.8938998093,0.02911820611,2.162243028,24,55.46868097
119,14559.10305,14850.28512,103.7255018,187.4565593,11259.77881,150.217307,47.2,29.40938817,0.9028388074,0.02940938817,2.183865458,24,56.23696778
120,14704.69408,14998.78797,104.0507568,190.0431249,11392.809,153.1735334,47.2,29.70348205,0.9118671955,0.02970348205,2.205704113,24,57.01293746
121,14851.74103,15148.77585,104.3792644,192.6555561,11527.66789,156.1703976,47.2,30.00051687,0.9209858674,0.03000051687,2.227761154,24,57.79666683
122,15000.25844,15300.2636,104.7110571,195.2941117,11664.37377,159.208306,47.2,30.30052204,0.9301957261,0.03030052204,2.250038765,24,58.5882335
123,15150.26102,15453.26624,105.0461676,197.9590528,11802.94511,162.287669,47.2,30.60352726,0.9394976834,0.03060352726,2.272539153,24,59.38771583
124,15301.76363,15607.7989,105.3846293,200.6506433,11943.40056,165.4089012,47.2,30.90956253,0.9488926602,0.03090956253,2.295264545,24,60.19519299
125,15454.78127,15763.87689,105.7264756,203.3691497,12085.75896,168.5724213,47.2,31.21865816,0.9583815868,0.03121865816,2.31821719,24,61.01074492
126,15609.32908,15921.51566,106.0717403,206.1148412,12230.03935,171.7786522,47.2,31.53084474,0.9679654027,0.03153084474,2.341399362,24,61.83445237
127,15765.42237,16080.73082,106.4204578,208.8879897,12376.26094,175.0280209,47.2,31.84615319,0.9776450567,0.03184615319,2.364813356,24,62.6663969
128,15923.07659,16241.53813,106.7726623,211.6888695,12524.44315,178.3209589,47.2,32.16461472,0.9874215073,0.03216461472,2.388461489,24,63.50666086
129,16082.30736,16403.95351,107.128389,214.5177582,12674.60558,181.6579018,47.2,32.48626087,0.9972957223,0.03248626087,2.412346104,24,64.35532747
130,16243.13043,16567.99304,107.4876728,217.3749358,12826.76804,185.0392897,47.2,32.81112348,1.00726868,0.03281112348,2.436469565,24,65.21248075
131,16405.56174,16733.67297,107.8505496,220.2606852,12980.95052,188.465567,47.2,33.13923471,1.017341366,0.03313923471,2.460834261,24,66.07820555
132,16569.61736,16901.0097,108.2170551,223.175292,13137.17322,191.9371827,47.2,33.47062706,1.02751478,0.03347062706,2.485442603,24,66.95258761
133,16735.31353,17070.0198,108.5872256,226.119045,13295.45655,195.45459,47.2,33.80533333,1.037789928,0.03380533333,2.510297029,24,67.83571349
134,16902.66666,17240.72,108.9610979,229.0922354,13455.82112,199.018247,47.2,34.14338666,1.048167827,0.03414338666,2.5354,24,68.72767062
135,17071.69333,17413.1272,109.3387089,232.0951578,13618.28773,202.6286162,47.2,34.48482053,1.058649505,0.03448482053,2.560754,24,69.62854733
136,17242.41026,17587.25847,109.7200959,235.1281093,13782.8774,206.2861645,47.2,34.82966873,1.069236,0.03482966873,2.58636154,24,70.5384328
137,17414.83437,17763.13105,110.1052969,238.1913904,13949.61138,209.9913639,47.2,35.17796542,1.07992836,0.03517796542,2.612225155,24,71.45741713
138,17588.98271,17940.76236,110.4943499,241.2853043,14118.51109,213.7446909,47.2,35.52974507,1.090727644,0.03552974507,2.638347407,24,72.3855913
139,17764.87254,18120.16999,110.8872934,244.4101574,14289.5982,217.5466267,47.2,35.88504253,1.10163492,0.03588504253,2.664730881,24,73.32304721
140,17942.52126,18301.37169,111.2841663,247.566259,14462.89458,221.3976574,47.2,36.24389295,1.11265127,0.03624389295,2.691378189,24,74.26987769
141,18121.94648,18484.3854,111.685008,250.7539215,14638.42233,225.2982739,47.2,36.60633188,1.123777782,0.03660633188,2.718291971,24,75.22617646
142,18303.16594,18669.22926,112.089858,253.9734608,14816.20375,229.2489722,47.2,36.9723952,1.13501556,0.0369723952,2.745474891,24,76.19203823
143,18486.1976,18855.92155,112.4987566,257.2251954,14996.26139,233.250253,47.2,37.34211915,1.146365716,0.03734211915,2.77292964,24,77.16755861
144,18671.05958,19044.48077,112.9117442,260.5094473,15178.618,237.3026222,47.2,37.71554034,1.157829373,0.03771554034,2.800658936,24,78.1528342
145,18857.77017,19234.92557,113.3288616,263.8265418,15363.29658,241.4065906,47.2,38.09269575,1.169407667,0.03809269575,2.828665526,24,79.14796254
146,19046.34787,19427.27483,113.7501503,267.1768072,15550.32034,245.5626743,47.2,38.4736227,1.181101743,0.0384736227,2.856952181,24,80.15304216
147,19236.81135,19621.54758,114.1756518,270.5605753,15739.71275,249.7713944,47.2,38.85835893,1.192912761,0.03885835893,2.885521703,24,81.16817258
148,19429.17947,19817.76305,114.6054083,273.978181,15931.49747,254.0332772,47.2,39.24694252,1.204841888,0.03924694252,2.91437692,24,82.19345431
149,19623.47126,20015.94069,115.0394624,277.4299628,16125.69845,258.3488544,47.2,39.63941194,1.216890307,0.03963941194,2.943520689,24,83.22898885
150,19819.70597,20216.10009,115.477857,280.9162625,16322.33983,262.7186629,47.2,40.03580606,1.22905921,0.04003580606,2.972955896,24,84.27487874
151,20017.90303,20418.26109,115.9206355,284.4374251,16521.44603,267.1432451,47.2,40.43616412,1.241349802,0.04043616412,3.002685455,24,85.33122753
152,20218.08206,20622.4437,116.3678419,287.9937993,16723.04169,271.6231486,47.2,40.84052577,1.2537633,0.04084052577,3.032712309,24,86.3981398
153,20420.26288,20828.66814,116.8195203,291.5857373,16927.1517,276.1589267,47.2,41.24893102,1.266300934,0.04124893102,3.063039432,24,87.4757212
154,20624.46551,21036.95482,117.2757155,295.2135947,17133.80122,280.7511382,47.2,41.66142033,1.278963943,0.04166142033,3.093669827,24,88.56407841
155,20830.71017,21247.32437,117.7364727,298.8777307,17343.01563,285.4003474,47.2,42.07803454,1.291753582,0.04207803454,3.124606525,24,89.6633192
156,21039.01727,21459.79761,118.2018374,302.578508,17554.82059,290.1071242,47.2,42.49881488,1.304671118,0.04249881488,3.15585259,24,90.77355239
157,21249.40744,21674.39559,118.6718558,306.316293,17769.24199,294.8720443,47.2,42.92380303,1.317717829,0.04292380303,3.187411116,24,91.89488791
158,21461.90152,21891.13955,119.1465743,310.091456,17986.30601,299.6956891,47.2,43.35304106,1.330895008,0.04335304106,3.219285227,24,93.02743679
159,21676.52053,22110.05094,119.6260401,313.9043705,18206.03907,304.578646,47.2,43.78657147,1.344203958,0.04378657147,3.25147808,24,94.17131116
160,21893.28574,22331.15145,120.1103005,317.7554142,18428.46786,309.521508,47.2,44.22443719,1.357645997,0.04422443719,3.28399286,24,95.32662427
161,22112.21859,22554.46297,120.5994035,321.6449684,18653.61934,314.5248742,47.2,44.66668156,1.371222457,0.04466668156,3.316832789,24,96.49349052
162,22333.34078,22780.0076,121.0933975,325.5734181,18881.52073,319.5893496,47.2,45.11334837,1.384934682,0.04511334837,3.350001117,24,97.67202542
163,22556.67419,23007.80767,121.5923315,329.5411523,19112.19954,324.7155453,47.2,45.56448186,1.398784029,0.04556448186,3.383501128,24,98.86234568
164,22782.24093,23237.88575,122.0962548,333.5485638,19345.68353,329.9040785,47.2,46.02012668,1.412771869,0.04602012668,3.417336139,24,100.0645691
165,23010.06334,23470.26461,122.6052174,337.5960494,19582.00077,335.1555726,47.2,46.48032794,1.426899588,0.04648032794,3.451509501,24,101.2788148
166,23240.16397,23704.96725,123.1192695,341.6840099,19821.17957,340.4706572,47.2,46.94513122,1.441168583,0.04694513122,3.486024596,24,102.505203
167,23472.56561,23942.01692,123.6384622,345.81285,20063.24857,345.8499682,47.2,47.41458254,1.455580269,0.04741458254,3.520884842,24,103.743855
168,23707.29127,24181.43709,124.1628469,349.9829785,20308.23665,351.2941479,47.2,47.88872836,1.470136072,0.04788872836,3.55609369,24,104.9948936
169,23944.36418,24423.25146,124.6924753,354.1948083,20556.17302,356.8038449,47.2,48.36761564,1.484837433,0.04836761564,3.591654627,24,106.2584425
170,24183.80782,24667.48398,125.2274001,358.4487564,20807.08715,362.3797144,47.2,48.8512918,1.499685807,0.0488512918,3.627571173,24,107.5346269
171,24425.6459,24914.15882,125.7676741,362.7452439,21061.00882,368.0224182,47.2,49.33980472,1.514682665,0.04933980472,3.663846885,24,108.8235732
172,24669.90236,25163.30041,126.3133508,367.0846964,21317.96811,373.7326246,47.2,49.83320277,1.529829492,0.04983320277,3.700485354,24,110.1254089
173,24916.60138,25414.93341,126.8644843,371.4675433,21577.99539,379.5110086,47.2,50.33153479,1.545127787,0.05033153479,3.737490207,24,111.440263
174,25165.7674,25669.08274,127.4211292,375.8942188,21841.12134,385.358252,47.2,50.83485014,1.560579065,0.05083485014,3.77486511,24,112.7682656
175,25417.42507,25925.77357,127.9833405,380.365161,22107.37695,391.2750434,47.2,51.34319864,1.576184855,0.05134319864,3.812613761,24,114.1095483
176,25671.59932,26185.03131,128.5511739,384.8808126,22376.79352,397.2620783,47.2,51.85663063,1.591946704,0.05185663063,3.850739898,24,115.4642438
177,25928.31531,26446.88162,129.1246856,389.4416207,22649.40266,403.320059,47.2,52.37519694,1.607866171,0.05237519694,3.889247297,24,116.8324862
178,26187.59847,26711.35044,129.7039325,394.0480369,22925.23628,409.4496952,47.2,52.89894891,1.623944832,0.05289894891,3.92813977,24,118.2144111
179,26449.47445,26978.46394,130.2889718,398.7005173,23204.32664,415.6517032,47.2,53.42793839,1.640184281,0.05342793839,3.967421168,24,119.6101552
180,26713.9692,27248.24858,130.8798615,403.3995224,23486.70631,421.9268069,47.2,53.96221778,1.656586124,0.05396221778,4.00709538,24,121.0198567
181,26981.10889,27520.73107,131.4766601,408.1455177,23772.40817,428.2757372,47.2,54.50183996,1.673151985,0.05450183996,4.047166333,24,122.4436553
182,27250.91998,27795.93838,132.0794267,412.9389728,24061.46545,434.6992323,47.2,55.04685836,1.689883505,0.05504685836,4.087637997,24,123.8816919
183,27523.42918,28073.89776,132.688221,417.7803626,24353.91171,441.1980379,47.2,55.59732694,1.70678234,0.05559732694,4.128514377,24,125.3341088
184,27798.66347,28354.63674,133.3031032,422.6701662,24649.78082,447.7729072,47.2,56.15330021,1.723850163,0.05615330021,4.16979952,24,126.8010499
